,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
22483,22483,2885,Process Management,14,rlove,CLOSED,PATCH_ALREADY_AVAILABLE,realtime process can't preempt low priority process in kernel,2007-09-18 01:02:36
22484,22484,3546,Process Management,75,rlove,CLOSED,PATCH_ALREADY_AVAILABLE,oops with sched_setscheduler (sched_fifo),2005-07-04 10:39:30
22485,22485,4045,Process Management,75,rlove,CLOSED,CODE_FIX,kallsyms_extra_pass fails make if not selected,2005-01-15 16:41:59
22486,22486,5205,Process Management,75,rlove,CLOSED,INSUFFICIENT_DATA,2.6.13-mm2: badness in domain_distance at kernel/sched.c:5307,2006-04-22 17:12:31
22487,22487,6119,Process Management,75,rlove,CLOSED,PATCH_ALREADY_AVAILABLE,incorrect load balancing,2017-05-30 11:33:58
22488,22488,6274,Process Management,1,srinivasa,CLOSED,PATCH_ALREADY_AVAILABLE,audit_log_exit calls sleeping function in invalid context,2006-06-05 01:36:29
22491,22491,8463,Process Management,1,tglx,CLOSED,CODE_FIX,nohz: bug: soft lockup detected on cpu#0!,2007-11-16 14:56:13
22492,22492,3280,Process Management,1,tim,CLOSED,CODE_FIX,bsd process accounting version 3 file format,2004-08-26 15:08:12
22493,22493,836,Process Management,1,zwane,CLOSED,CODE_FIX,seti@home becomes unkillable,2003-07-01 13:19:19
22494,22494,949,Process Management,1,zwane,CLOSED,CODE_FIX,system was crashed during hammerhead/apache test (kernel oops happened),2003-10-08 06:50:58
22495,22495,1338,Process Management,1,zwane,CLOSED,CODE_FIX,2.6.0-test7 oops in proc_pid_stat,2003-11-12 23:23:33
22496,22496,1406,Process Management,1,zwane,CLOSED,CODE_FIX,sleeping function called from invalid context at include/linux/rwsem.h:66,2003-11-14 16:59:52
22497,22497,55631,Tracing/Profiling,2,acme,NEW, ---,perf report appears to misattribute samples,2015-12-10 16:07:35
22498,22498,56901,Tracing/Profiling,2,acme,NEW, ---,perf report --sort segfaults with unknown keys,2013-07-08 19:16:53
22499,22499,58961,Tracing/Profiling,2,acme,NEW, ---,perf probe -f does not list module functions,2019-11-14 05:22:14
22500,22500,59121,Tracing/Profiling,2,acme,NEW, ---,perf probe gets confused with c++ namespaces,2020-12-15 04:19:46
22501,22501,59131,Tracing/Profiling,2,acme,NEW, ---,perf probe cannot find hidden symbols,2019-11-14 05:23:26
22502,22502,60539,Tracing/Profiling,2,acme,NEW, ---,some einval errors result in reading perf data from stdin,2016-04-30 12:44:53
22503,22503,60613,Tracing/Profiling,2,acme,NEW, ---,perf dwarf unwinding does not work on parts of libpthread,2013-07-23 18:37:39
22504,22504,74201,Tracing/Profiling,2,acme,NEW, ---,"perf report gives ""bad event header size"" when reading file through pipe",2022-01-21 06:34:00
22505,22505,85531,Tracing/Profiling,2,acme,NEW, ---,[patch]makefile target perf_install missing libapikfs dependency,2014-10-23 15:46:42
22506,22506,86991,Tracing/Profiling,2,acme,NEW, ---,perf tool performance issues,2014-10-27 11:49:09
22507,22507,92611,Tracing/Profiling,2,acme,NEW, ---,event grouping (and other newer event parse features) are not documented,2015-02-03 20:05:21
22508,22508,100061,Tracing/Profiling,2,acme,NEW, ---,perf event command line completion does not support multiple events or groups,2015-06-17 18:08:23
22509,22509,100731,Tracing/Profiling,2,acme,NEW, ---,"perf script/report does not recognize symbols in .so files built with -wl,ttext-segment,0xxxxxx",2016-01-05 00:01:00
22510,22510,106311,Tracing/Profiling,2,acme,NEW, ---,"perf 3.13.11-ckt25 fails for perf stat -e 'node-prefetch-misses,mem-loads'",2015-10-20 00:41:59
22511,22511,108091,Tracing/Profiling,2,acme,NEW, ---,perf script produces the wrong name for executables when threads are named,2015-11-18 02:34:22
22512,22512,111051,Tracing/Profiling,2,acme,NEW, ---,uncore_imc/data_reads counter keeps going up,2016-02-02 15:16:16
22513,22513,116411,Tracing/Profiling,2,acme,NEW, ---,tools/perf_clean: output directory xxx does not exist. stop.,2022-02-24 06:27:16
22514,22514,153351,Tracing/Profiling,2,acme,NEW, ---,access beyond end of buffer in performance event tool,2016-08-18 18:40:52
22515,22515,156121,Tracing/Profiling,2,acme,NEW, ---,perf probe should support long(er) kernel probe definitions,2016-09-05 09:53:28
22516,22516,192451,Tracing/Profiling,2,acme,NEW, ---,perf should support transparent hugepage for executable text section,2022-01-21 07:23:08
22517,22517,195473,Tracing/Profiling,2,acme,NEW, ---,perf fails to annotate if binary in question came from a path containing spaces,2017-04-20 17:27:46
22518,22518,196205,Tracing/Profiling,2,acme,NEW, ---,misalignment of timings in perf (annotations),2017-06-27 17:13:54
22519,22519,200975,Tracing/Profiling,2,acme,NEW, ---,perf record outputs profiling data to stdout when not run in a terminal,2018-08-29 23:36:22
22520,22520,201551,Tracing/Profiling,2,acme,NEW, ---,perf no longer resolves module symbols,2018-10-30 02:43:21
22521,22521,201927,Tracing/Profiling,2,acme,NEW, ---,perf segfaults with 460+ events grouped together,2022-01-21 07:05:39
22522,22522,202051,Tracing/Profiling,2,acme,NEW, ---,perf ooms very easily while processing a profile recorded with --call-graph dwarf,2018-12-24 02:29:33
22523,22523,203203,Tracing/Profiling,2,acme,NEW, ---,perf 'top -p pid' no longer records any samples,2019-09-14 15:29:38
22524,22524,203395,Tracing/Profiling,2,acme,NEW, ---,perf script segfaults after recording an uncore event with group leader sampling,2019-05-06 12:20:29
22525,22525,207297,Tracing/Profiling,2,acme,NEW, ---,sched:sched_stat_sleep does not get recorded,2020-04-16 11:29:28
22526,22526,207323,Tracing/Profiling,2,acme,NEW, ---,[rfe] latency profiling capability,2022-01-21 06:55:58
22527,22527,207777,Tracing/Profiling,2,acme,NEW, ---,userspace frames are missing despite -fno-omit-frame-pointer,2020-05-18 20:08:35
22528,22528,207853,Tracing/Profiling,2,acme,NEW, ---,perf record hangs when recording trace events,2020-05-22 08:37:10
22529,22529,211495,Tracing/Profiling,2,acme,NEW, ---,perf in 4.19.y fails to build with lto enabled perl,2021-04-26 05:12:23
22530,22530,211801,Tracing/Profiling,2,acme,NEW, ---,perf: util/unwind-libdw.c:30: __find_debuginfo: assertion `dso' failed.,2021-02-19 11:05:42
22531,22531,215510,Tracing/Profiling,2,acme,NEW, ---,remove -i tools/lib from perf build,2022-01-21 07:55:32
22532,22532,215896,Tracing/Profiling,2,acme,NEW, ---,reproducible segmentation fault in machine__process_bpf,2022-04-29 05:16:32
22533,22533,215912,Tracing/Profiling,2,acme,NEW, ---,missing cpu info on aws graviton instances causes segfault in perf data convert --to-json,2022-04-28 12:07:06
22534,22534,115241,Tracing/Profiling,2,colin.pitrat+kernelbug,NEW, ---,perf command will write lots of log int /tmp/perf-vdso.so-xxxxxx,2016-05-02 19:58:50
22535,22535,60683,Tracing/Profiling,2,fweisbec,NEW, ---,perf record + perf report per-thread results,2013-08-04 10:38:53
22536,22536,105521,Tracing/Profiling,104,fweisbec,NEW, ---,the perf_event_open system call cannot trace zombie processes,2015-10-05 21:14:16
22537,22537,120521,Tracing/Profiling,104,fweisbec,NEW, ---,samples/hw_breakpoint/data_breakpoint.ko gets stuck running sample_hbp_handler multiple times on arm64,2016-06-17 14:33:50
22538,22538,121681,Tracing/Profiling,104,fweisbec,NEW, ---,null pointer reference in __intel_shared_reg_get_constraints,2016-07-08 09:44:41
22539,22539,197239,Tracing/Profiling,104,fweisbec,NEW, ---,add intel ise document for reference,2017-10-12 23:58:47
22540,22540,199189,Tracing/Profiling,104,fweisbec,NEW, ---,ptrace blocks attaching debugger unless root,2018-03-23 16:04:59
22541,22541,199697,Tracing/Profiling,104,fweisbec,NEW, ---,perf record of mem event on kernel data address causing freeze,2018-05-11 18:10:20
22542,22542,203883,Tracing/Profiling,104,fweisbec,NEW, ---,uprobes break userspace software breakpoints,2019-06-13 08:23:52
22543,22543,204215,Tracing/Profiling,104,fweisbec,NEW, ---,add intel ise document in reference to new cpuids,2019-07-17 21:14:30
22544,22544,206407,Tracing/Profiling,104,fweisbec,NEW, ---,"perf_record_mmap2 contains ""/"" path for certain deleted binaries",2020-02-04 16:32:27
22545,22545,207459,Tracing/Profiling,104,fweisbec,NEW, ---,perf_event_ioc_reset does not reset properly when the inherit flag is set,2020-04-28 12:02:29
22546,22546,207519,Tracing/Profiling,104,fweisbec,NEW, ---,perf in 5.4 tracing kernel and user page faults and tlb flushes will panic the kernel,2020-04-30 16:01:50
22547,22547,208939,Tracing/Profiling,104,fweisbec,NEW, ---,perf rapl counters report non-sensical values after s3 resume,2020-08-17 13:41:44
22548,22548,210179,Tracing/Profiling,104,fweisbec,NEW, ---,[bisected] kernel stack overflow on every perf record if call-graph is enabled,2020-11-16 10:49:15
22549,22549,212389,Tracing/Profiling,104,fweisbec,NEW, ---,kernel panic on via nano l2200,2021-06-12 09:25:05
22550,22550,213575,Tracing/Profiling,104,fweisbec,NEW, ---,bug: kasan: stack-out-of-bounds in profile_pc+0x112/0x120,2021-06-25 06:36:07
22551,22551,213957,Tracing/Profiling,104,fweisbec,NEW, ---,kernel with allyesconfig -> soft lockup on boot,2021-08-03 14:17:39
22552,22552,215501,Tracing/Profiling,104,fweisbec,NEW, ---,precise tracing on amd works for whole-system only,2022-01-21 01:05:46
22553,22553,206305,Tracing/Profiling,135,rostedt,NEW, ---,disable ftrace when kernel_lockdown is in place(efi systems),2020-01-25 23:13:05
22554,22554,209043,Tracing/Profiling,135,rostedt,NEW, ---,ftrace self tests failing from 5.7+,2022-02-06 05:50:41
22555,22555,209317,Tracing/Profiling,135,rostedt,NEW, ---,"ftrace kernel self test failure on risc-v on 5.8, regression from 5.4.0",2020-10-05 18:47:20
22556,22556,210173,Tracing/Profiling,135,rostedt,NEW, ---,ftrace cpu buffer record size invalid,2020-11-12 16:20:12
22557,22557,212223,Tracing/Profiling,135,rostedt,NEW, ---,trace-cmd function_graph -n still prints function exit/closing brace lines,2021-03-11 01:30:00
22558,22558,214185,Tracing/Profiling,135,rostedt,NEW, ---,risc-v kernel self test test.d/ftrace/func_stack_tracer.tc fails,2021-08-26 11:20:43
22559,22559,214997,Tracing/Profiling,135,rostedt,NEW, ---,memory corruption when cleaning up uprobes,2021-11-12 11:35:57
22560,22560,215163,Tracing/Profiling,135,rostedt,NEW, ---,missing header in libtracefs,2021-11-29 13:42:32
22561,22561,215165,Tracing/Profiling,135,rostedt,NEW, ---,missing header in trace-timesync-kvm.c,2021-11-29 13:52:01
22562,22562,215628,Tracing/Profiling,135,rostedt,NEW, ---,missed kretprobes due to maxactive value beeing too low,2022-02-21 10:02:51
22563,22563,207243,Tracing/Profiling,2,acme,ASSIGNED, ---,`perf stat --timeout` does not return after timeout expires,2020-04-15 16:47:58
22564,22564,207587,Tracing/Profiling,2,acme,ASSIGNED, ---,perf fails to parse event name it generated,2022-01-20 22:41:18
22565,22565,211703,Tracing/Profiling,2,acme,ASSIGNED, ---,perf annotate: 's' should be done unconditionally,2021-02-11 17:06:36
22566,22566,55561,Tracing/Profiling,2,namhyung,ASSIGNED, ---,"add a ""addr"" --sort order",2013-07-08 19:16:52
22567,22567,55571,Tracing/Profiling,2,namhyung,ASSIGNED, ---,"have a --no-demangle option for ""perf report""",2013-07-08 19:16:51
22568,22568,199861,Tracing/Profiling,135,rostedt,REOPENED, ---,ureadahead - events/fs/do_sys_open/enable (no such file or directory),2020-08-16 10:46:34
22569,22569,55551,Tracing/Profiling,2,acme,RESOLVED,UNREPRODUCIBLE,"searching on the ""browse map details"" segfaults",2013-07-08 19:16:52
22570,22570,56201,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,"valgrinds shows ""perf report"" trying to access previously freed locations",2022-01-21 06:07:11
22571,22571,59291,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,[patch]perf (+tui) segfaults when certain actions are performed,2016-05-02 20:06:40
22572,22572,76751,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,perf/ui/browser.c:199: possible bad if test ?,2016-05-02 20:02:47
22573,22573,80671,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,"artificial, inlined intrinsics like _mm_pause or __atomic builtins confuse perf",2014-11-21 23:41:23
22574,22574,88011,Tracing/Profiling,2,acme,RESOLVED,PATCH_ALREADY_AVAILABLE,perf annotate shows the wrong data when viewing recursive functions and then segfaults,2022-01-21 06:23:11
22575,22575,92621,Tracing/Profiling,2,acme,RESOLVED,PATCH_ALREADY_AVAILABLE,perf record cgroup option is hard to use with multiple events,2022-01-21 00:52:35
22576,22576,97591,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,do not force -werror,2022-01-21 06:20:03
22577,22577,100781,Tracing/Profiling,2,acme,RESOLVED,PATCH_ALREADY_AVAILABLE,avoid confusing messages when not able to read trace events files,2022-01-21 07:39:15
22578,22578,105271,Tracing/Profiling,2,acme,RESOLVED,DUPLICATE,build fails on bad if (gcc 5.1),2016-05-02 20:01:57
22580,22580,199399,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,"""perf report"" null pointer dereference in symbol demangling",2022-01-21 16:57:01
22581,22581,199481,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,building perf fails,2018-04-30 10:40:23
22582,22582,200613,Tracing/Profiling,2,acme,RESOLVED,PATCH_ALREADY_AVAILABLE,[rfc] linux perf c2c report segfaults.,2022-01-21 06:36:55
22583,22583,201477,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,perf record causes segmentation fault,2022-01-21 06:39:30
22584,22584,202677,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,"""perf report"" is extremely slow without --no-online",2022-01-22 03:54:49
22585,22585,203811,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,"perf record fails with ""invalid argument for event (cycles:u)""",2019-07-13 12:21:11
22586,22586,207299,Tracing/Profiling,2,acme,RESOLVED,UNREPRODUCIBLE,[regression] crash of perf report after having injected events,2022-01-21 18:57:54
22588,22588,207411,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,not compatible with binutils-2.34,2022-01-21 07:45:34
22589,22589,208009,Tracing/Profiling,2,acme,RESOLVED,DUPLICATE,perf script is extremely slow when `srcline` option  is passed,2022-01-22 03:54:49
22590,22590,208287,Tracing/Profiling,2,acme,RESOLVED,OBSOLETE,perf trace segfault,2022-01-21 16:44:52
22591,22591,211999,Tracing/Profiling,2,acme,RESOLVED,IMPLEMENTED,perf should list supported features,2022-01-21 08:11:32
22592,22592,212071,Tracing/Profiling,2,acme,RESOLVED,CODE_FIX,perf dwarf collects (or reports) wrong stacktrace,2021-03-05 19:39:05
22593,22593,60820,Tracing/Profiling,104,fweisbec,RESOLVED,IMPLEMENTED,perf record for \mem:0xnnn  event does not work on arm,2022-01-20 23:45:24
22594,22594,69991,Tracing/Profiling,104,fweisbec,RESOLVED,CODE_FIX,cr4 not updated via /sys/devices/cpu/rdpmc on single processor system,2014-05-19 12:58:29
22596,22596,187301,Tracing/Profiling,104,fweisbec,RESOLVED,CODE_FIX,uncore imc pci ids are missed on some intel skylake platforms,2016-11-08 18:56:30
22598,22598,196333,Tracing/Profiling,104,fweisbec,RESOLVED,CODE_FIX,perf: kernel 4.9.36 and 4.9.37 compilation error (due to b6f75b986a commit),2017-07-17 11:17:10
22600,22600,65951,Tracing/Profiling,135,rostedt,RESOLVED,DUPLICATE,warning: at drivers/pci/search.c:46 pci_find_upstream_pcie_bridge+0x59/0x80(),2013-12-03 15:33:23
22603,22603,96051,Tracing/Profiling,135,rostedt,RESOLVED,WILL_NOT_FIX,key trace event symbols not exported,2020-01-10 15:47:22
22604,22604,118001,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,an integer overflow in ring_buffer of 64-bit system,2017-01-19 03:46:44
22605,22605,121751,Tracing/Profiling,135,rostedt,RESOLVED,PATCH_ALREADY_AVAILABLE,a message during compile,2016-08-16 14:38:39
22606,22606,141291,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,enabling ftrace on arm causes a kernel panic,2020-12-29 15:10:55
22608,22608,196551,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,hwlat tracer do not work in kernel commandline,2017-08-25 01:10:12
22609,22609,196557,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,ftrace=mmiotrace cause soft lockup,2017-09-21 01:50:27
22610,22610,196611,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,null pointer dereference with cachestat,2017-11-10 15:41:49
22611,22611,196901,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,failed to boot with ftrace=function in kvm with 2vcpu,2019-05-22 13:05:16
22612,22612,199805,Tracing/Profiling,135,rostedt,RESOLVED,UNREPRODUCIBLE,funclatency from bcc can reliably cause gpf,2020-01-10 15:51:38
22614,22614,205921,Tracing/Profiling,135,rostedt,RESOLVED,PATCH_ALREADY_AVAILABLE,warning: cpu: 2 pid: 1 at kernel/trace/ftrace.c:987 ftrace_init_tracefs_toplevel,2020-01-10 17:17:45
22615,22615,207957,Tracing/Profiling,135,rostedt,RESOLVED,PATCH_ALREADY_AVAILABLE,misplaced field in funcgraph_exit format,2020-05-28 19:14:16
22617,22617,211339,Tracing/Profiling,135,rostedt,RESOLVED,CODE_FIX,skipped function traces,2021-02-07 20:57:16
22618,22618,211341,Tracing/Profiling,135,rostedt,RESOLVED,DUPLICATE,function traces dropped,2021-01-25 12:39:00
22619,22619,52081,Tracing/Profiling,2,acme,NEEDINFO, ---,perf-3.8.rc1.gf72c69 segfault in annotate_browser__draw_current_jump,2013-11-25 20:16:44
22620,22620,196935,Tracing/Profiling,2,acme,NEEDINFO, ---,perf annotate usage limitations,2018-04-03 20:11:46
22621,22621,195639,Tracing/Profiling,135,rostedt,NEEDINFO, ---,sometimes pids are incorrect,2020-01-10 15:50:24
22622,22622,97581,Tracing/Profiling,2,acme,CLOSED,OBSOLETE,cross compiling with arch=x86_64 makes perf fail to build,2018-06-27 20:27:55
22623,22623,199827,Tracing/Profiling,104,fweisbec,CLOSED,OBSOLETE,lowering kernel.perf_event_max_sample_rate before a system freeze,2019-02-02 20:43:56
22625,22625,82111,Other,1,akpm,NEW, ---,kernel oopses on futex_wake three times during boot,2015-01-29 13:52:34
22626,22626,72141,Other,37,alan,NEW, ---,config_initramfs_compression misspelled as config_rd in usr/makefile,2014-04-19 16:44:20
22627,22627,42831,Other,49,bugme-admin,NEW, ---,request to add logfs in the list file system components,2013-12-23 15:34:43
22628,22628,51471,Other,49,bugme-admin,NEW, ---,bug tracker website does not allow files over 1mb,2020-02-08 19:03:11
22629,22629,61181,Other,49,bugme-admin,NEW, ---,boot with an official ubuntu kernel and re-file.,2021-07-04 08:49:35
22630,22630,77701,Other,49,bugme-admin,NEW, ---,resume after suspend-to-ram crashes,2021-07-04 09:15:18
22631,22631,77891,Other,49,bugme-admin,NEW, ---,error after suspend,2021-07-04 09:14:59
22632,22632,79171,Other,49,bugme-admin,NEW, ---,user process tainting in linux-next tree.,2021-07-04 09:14:29
22633,22633,88261,Other,49,bugme-admin,NEW, ---,selection in list of status in advanced search should be a multiselection list without the need to press <kbd>ctrl</kbd>,2014-11-15 16:37:44
22634,22634,89571,Other,49,bugme-admin,NEW, ---,bug tracking tool for chola,2021-07-04 09:21:03
22635,22635,91591,Other,49,bugme-admin,NEW, ---,timezone europe/minsk wrong?,2015-01-20 08:18:17
22636,22636,96011,Other,49,bugme-admin,NEW, ---,display version of bugzilla instance in footer,2015-04-02 16:32:52
22637,22637,96021,Other,49,bugme-admin,NEW, ---,"don't enforce entering of kernel version when filing bugs against ""bug tracker"" component, but the bug tracker version",2015-04-02 16:35:14
22638,22638,96031,Other,49,bugme-admin,NEW, ---,increase file upload size limit for btrfs,2016-02-15 21:58:57
22639,22639,96151,Other,1,bugme-admin,NEW, ---,bug: unable to handle kernel null pointer dereference at (null),2020-07-20 07:40:05
22640,22640,96621,Other,49,bugme-admin,NEW, ---,automatic audio/video playback on unattended system (quirk),2021-07-04 09:11:03
22641,22641,111141,Other,49,bugme-admin,NEW, ---,limit kernel version column length to a sensible value (messes up layout),2016-01-21 19:15:14
22642,22642,119231,Other,49,bugme-admin,NEW, ---,testing purpose,2021-07-04 09:05:59
22643,22643,151881,Other,49,bugme-admin,NEW, ---,request to add an 'iommu' component to the drivers catagory for bugs,2021-07-04 09:04:23
22644,22644,183551,Other,49,bugme-admin,NEW, ---,graphics randomly freezing,2021-07-04 09:02:44
22645,22645,192641,Other,49,bugme-admin,NEW, ---,kernel log report dump,2021-07-04 09:01:22
22646,22646,197031,Other,49,bugme-admin,NEW, ---,bug: using smp_processor_id() in preemptible [00000000] code,2021-07-04 08:48:20
22647,22647,197355,Other,49,bugme-admin,NEW, ---,"remove false ""preview"" button",2022-03-24 14:59:27
22648,22648,198091,Other,49,bugme-admin,NEW, ---,hardlock on cold boot or warm boot on slackware-current with kernel-4.14.x,2021-07-04 09:00:37
22649,22649,198793,Other,49,bugme-admin,NEW, ---,problem with hdmi audio on intel x5 z 8350,2021-07-04 09:00:09
22650,22650,200495,Other,49,bugme-admin,NEW, ---,"list_del corruption. prev->next should be 00000000bb79784c, but was 00000000e5ac1b8e",2021-07-04 08:59:26
22651,22651,201455,Other,1,bugme-admin,NEW, ---,*error* [plane:28:primary a] flip_done timed out,2018-10-17 11:53:11
22652,22652,201591,Other,49,bugme-admin,NEW, ---,load average suddenly increase while idle,2021-07-04 08:58:33
22653,22653,202573,Other,49,bugme-admin,NEW, ---,bug,2021-07-04 08:56:36
22654,22654,204393,Other,49,bugme-admin,NEW, ---,implement captcha or similar for registration,2019-07-31 11:09:47
22655,22655,205591,Other,49,bugme-admin,NEW, ---,deadlock in console_unlock (circular locking dependency detected) - spinlock_api_smp.h:110,2021-07-04 08:48:34
22656,22656,206485,Other,49,bugme-admin,NEW, ---,testing bug creation,2021-07-04 08:55:56
22657,22657,206557,Other,49,bugme-admin,NEW, ---,depmod: error: ../libkmod/libkmod.c:515 lookup_builtin_file() could not open builtin file '/lib/modules/5.6.0-050600rc2-generic/modules.builtin.bin',2021-07-04 08:49:08
22658,22658,207615,Other,49,bugme-admin,NEW, ---,nrpe issues after updating to kernel 3.10.0-1127.el7,2021-07-04 08:47:36
22659,22659,212471,Other,49,bugme-admin,NEW, ---,warning at futex.c,2021-07-04 08:49:17
22660,22660,213637,Other,49,bugme-admin,NEW, ---,markdown rendering of some hyperlink does not work.,2021-07-04 08:42:09
22661,22661,214999,Other,49,bugme-admin,NEW, ---,add in the bugtracker redirection information when bugs to specific subsystems should be reported elsewhere.,2021-11-12 18:34:15
22662,22662,215769,Other,1,documentation_man-pages,NEW, ---,vfork() returns einval after unshare(clone_newtime),2022-05-09 10:23:33
22663,22663,82391,Other,1,ebiederm,NEW, ---,kexec does not work anymore,2016-03-17 09:26:59
22664,22664,79091,Other,1,greg,NEW, ---,bug in kernel's lz4-hc in 64bit (kernel crypto library),2014-11-16 21:39:11
22665,22665,71231,Other,1,linux-scsi,NEW, ---,system unresponsable after a lot of luns have been added to the system,2021-06-28 07:39:21
22666,22666,48021,Other,37,other_configuration,NEW, ---,"default values of ""new"" config options may ignore guarding if expressions",2012-09-27 17:49:54
22667,22667,50871,Other,37,other_configuration,NEW, ---,make deb-pkg missing /lib/modules/$(uname-r)/source symlink,2012-11-22 14:43:36
22668,22668,52421,Other,37,other_configuration,NEW, ---,[trivial]'|' in filename in initramfs breaks kernel build,2016-03-20 17:14:06
22669,22669,55461,Other,37,other_configuration,NEW, ---,[enhancement] what make menuconfig et al. really needs,2013-03-21 09:18:40
22670,22670,58821,Other,37,other_configuration,NEW, ---,/lib/firmware entries being over written by firmware from kernel builds,2013-05-26 09:00:30
22671,22671,72661,Other,37,other_configuration,NEW, ---,"[patch] fix usage help for ""scripts/kconfig/conf --defconfig""",2018-03-25 17:17:16
22672,22672,76151,Other,37,other_configuration,NEW, ---,make deb-pkg build script breaks kernel module signing when config_debug_info is set,2014-05-14 10:11:07
22673,22673,77511,Other,37,other_configuration,NEW, ---,missing package dependency of pkg -config,2014-06-08 19:35:58
22674,22674,83581,Other,37,other_configuration,NEW, ---,the ln -s commands in makefile fail incase the current directory name has space separated characters.,2014-08-31 12:20:59
22675,22675,89841,Other,37,other_configuration,NEW, ---,endlessly swaps vm whenever firefox encounters bad javascript,2015-02-15 15:30:55
22676,22676,92441,Other,37,other_configuration,NEW, ---,dkms builds do not work with make all + custom build dir,2015-02-01 14:46:12
22677,22677,95841,Other,37,other_configuration,NEW, ---,decoding error with lz4 compression and syslinux,2015-03-30 08:37:46
22678,22678,109491,Other,37,other_configuration,NEW, ---,kernel compression method description is confusing,2015-12-16 18:40:29
22679,22679,118821,Other,37,other_configuration,NEW, ---,general setup -> kernel compression module help texts are out of date and confusing,2016-05-24 10:03:49
22680,22680,190531,Other,37,other_configuration,NEW, ---,"patch file for 4.9 contains ""--git"" flag for diff which causes patch errors",2016-12-17 00:25:10
22681,22681,195243,Other,37,other_configuration,NEW, ---,drm_i915_alpha_support configuration help message is confusing,2017-04-04 13:09:20
22682,22682,195979,Other,37,other_configuration,NEW, ---,make isoimage not working on debian gnu/linux,2017-06-04 17:15:30
22683,22683,197847,Other,37,other_configuration,NEW, ---,[objtool] make failure due to change in make handling of # characters,2018-06-05 17:15:37
22684,22684,198325,Other,37,other_configuration,NEW, ---,"4.14 regression: ""cannot generate orc metadata for config_unwinder_orc=y"" when orc unwinder is disabled",2018-01-01 15:24:30
22685,22685,199729,Other,37,other_configuration,NEW, ---,broken search in xconfig,2018-05-21 22:42:55
22686,22686,201891,Other,123,other_configuration,NEW, ---,"“-mstack-protector-guard-offset=xxx” got lost, for out-of-tree modules, which cause it's kernel stack corrupted",2020-07-31 12:58:28
22687,22687,203815,Other,37,other_configuration,NEW, ---,no error on missing lzop command with config_kernel_lzo=y,2019-06-05 08:15:40
22688,22688,204951,Other,37,other_configuration,NEW, ---,arch/x86/entry/vdso/vdso64.so.dbg: undefined symbols found,2020-06-24 22:06:28
22689,22689,205353,Other,37,other_configuration,NEW, ---,uapi elfcore.h wrongly depends on config var,2019-10-29 17:33:41
22690,22690,207705,Other,37,other_configuration,NEW, ---,compile warnings after upgrading to gcc 10.1.0 and results in a stuck kernel boot,2020-05-20 14:59:26
22691,22691,208035,Other,37,other_configuration,NEW, ---,appears there is an issue with intel 945 chipset and kernel 5.0 and above.,2020-06-03 06:13:05
22692,22692,208303,Other,37,other_configuration,NEW, ---,tiny config for rt - how to compile tiny in rt?,2020-06-23 17:18:32
22693,22693,209537,Other,37,other_configuration,NEW, ---,mingw-w64 build x86_64-linux cross toolchain fails because of fixdep.c,2020-10-06 09:17:26
22694,22694,209691,Other,37,other_configuration,NEW, ---,"i was compiling kernel 5.9 source on my local x86_64 machine found ""extract cert - openssl / bio.h"" missing. see screen shot.",2020-10-15 02:36:15
22695,22695,209787,Other,37,other_configuration,NEW, ---,clang compilation errors,2020-10-21 03:12:29
22696,22696,210511,Other,37,other_configuration,NEW, ---,boot process jam,2020-12-06 09:56:01
22697,22697,210933,Other,37,other_configuration,NEW, ---,conflicting kconfig defaults/suggestions,2020-12-28 15:09:51
22698,22698,213361,Other,37,other_configuration,NEW, ---,scripts in <src>/scripts should be executable; some in linux-5.12 are not (were in 5.11),2021-06-07 22:26:15
22699,22699,214253,Other,37,other_configuration,NEW, ---,linux 5.14.0: ./include/linux/fortify-string.h:172:17: error: call to '__write_overflow' declared with attribute error: detected write beyond size of object passed as 1st parameter,2021-09-01 12:46:02
22700,22700,215684,Other,37,other_configuration,NEW, ---,temporary per-cpu printk log buffer size help description typographical error,2022-03-14 17:49:11
22701,22701,215685,Other,37,other_configuration,NEW, ---,config_af_kcm typographical error in description,2022-03-14 19:11:51
22702,22702,42882,Other,124,other_lsm,NEW, ---,"fsnotify_mark kthread oops in 3.2.9, list_add corruption warnings follow",2012-05-12 02:04:40
